#Model: 0.219183863331 0.601031497123 -0.767542290670 5.212951406400 2.139010599314 -0.141230884070 -0.215809966418 1.561356903983 -6.135311066029 -5.183160581110 -0.788942095130 8.600539650829 -1.813106464693 0.767409693706 1.772226662045 0.065893676221 -1.914458488523 4.132796292330 -0.920527434035 -0.302161452647 4.960668766481 0.985736962842 2.526451295266 -2.047222742839 4.516695663532 0.033624851517 1.000000000000 2.232131446368 0.138994601898 0.107465061797 0.270386705507 -0.203837747032 0.054232302902 -1.085741666407 0.721040181129 0.454059502051 0.070000000000 0.069734024178 0.005316160864 -0.029266369672 0.311235807926 9.505203556705 -0.006990274105 0.368459641153 0.629028303723 0.421511593441 0 369.052935209963
#Type Subtype Z1 Z2 step1 step2 SM1 SM2 smb1 smb2 R1 R2 Val Err_h Err_l Model_Val MV+ MV- Chi2 Chi2+ Chi2-
csfr a 0.000000 0.200000 155 177 10.000000 10.000000 60 60 0.000000 0.000000 -1.922233e+00 0.130384 0.130384 -1.786082e+00 1.482523e-02 4.184164e-02 7.935821e-01 2.155116e-01 4.687716e-01
csfr a 0.200000 0.500000 132 155 10.000000 10.000000 60 60 0.000000 0.000000 -1.522233e+00 0.130384 0.130384 -1.553359e+00 2.891141e-02 1.475054e-02 7.281698e-03 3.210639e-02 7.281698e-03
csfr a 0.500000 1.000000 99 132 10.000000 10.000000 60 60 0.000000 0.000000 -1.218233e+00 0.130384 0.130384 -1.218161e+00 2.469836e-02 1.024673e-02 0.000000e+00 2.524030e-03 0.000000e+00
csfr a 1.000000 1.400000 82 99 10.000000 10.000000 60 60 0.000000 0.000000 -1.086233e+00 0.170294 0.170294 -9.856424e-01 8.324755e-03 2.522258e-02 2.239579e-01 4.865823e-02 1.182485e-01
csfr a 1.400000 2.500000 56 82 10.000000 10.000000 60 60 0.000000 0.000000 -8.942326e-01 0.190263 0.190263 -9.309977e-01 1.933244e-02 3.461692e-02 7.764293e-03 6.516689e-02 7.764293e-03
csfr a 2.500000 3.500000 44 56 10.000000 10.000000 60 60 0.000000 0.000000 -9.692326e-01 0.270185 0.270185 -1.201824e+00 2.678094e-02 2.260615e-02 6.191114e-01 1.386684e-01 1.461587e-01
csfr a 3.500000 5.000000 33 44 10.000000 10.000000 60 60 0.000000 0.000000 -1.155233e+00 0.270185 0.270185 -1.562054e+00 1.186415e-02 3.953039e-02 2.049740e+00 4.403435e-01 1.238063e-01
smf a 1.000000 1.500000 79 99 9.400000 9.650000 48 53 0.000000 0.000000 -2.291603e+00 0.068783 0.072208 -2.307156e+00 2.131552e-02 5.344390e-03 0.000000e+00 1.397587e-03 0.000000e+00
smf a 1.000000 1.500000 79 99 9.650000 9.900000 53 58 0.000000 0.000000 -2.365113e+00 0.059244 0.050978 -2.407859e+00 1.773133e-02 1.168842e-02 1.835272e-01 2.513191e-01 1.750377e-01
smf a 1.000000 1.500000 79 99 9.900000 10.150000 58 63 0.000000 0.000000 -2.493323e+00 0.062231 0.052112 -2.478046e+00 1.201319e-02 2.600203e-02 0.000000e+00 2.186584e-02 0.000000e+00
smf a 1.000000 1.500000 79 99 10.150000 10.400000 63 68 0.000000 0.000000 -2.579553e+00 0.037908 0.028586 -2.526599e+00 4.978308e-03 2.398113e-02 7.841925e-01 2.171108e-01 7.139322e-01
smf a 1.000000 1.500000 79 99 10.400000 10.650000 68 73 0.000000 0.000000 -2.615053e+00 0.047760 0.064212 -2.585515e+00 7.660250e-03 2.194440e-02 3.192717e-02 7.640480e-02 3.192717e-02
smf a 1.000000 1.500000 79 99 10.650000 10.900000 73 78 0.000000 0.000000 -2.801963e+00 0.081897 0.067891 -2.717544e+00 8.963317e-03 2.413833e-02 6.441639e-01 1.745432e-01 3.775172e-01
smf a 1.000000 1.500000 79 99 10.900000 11.150000 78 83 0.000000 0.000000 -3.092783e+00 0.137267 0.124019 -3.003533e+00 1.339617e-02 2.379125e-02 2.677933e-01 1.097874e-01 1.502887e-01
smf a 1.000000 1.500000 79 99 11.150000 11.400000 83 88 0.000000 0.000000 -3.620443e+00 0.219132 0.215085 -3.516752e+00 3.077632e-02 2.904957e-02 1.475576e-01 1.277541e-01 8.450147e-02
smf a 1.000000 1.500000 79 99 11.400000 11.600000 88 92 0.000000 0.000000 -4.408413e+00 0.175082 0.209172 -4.249493e+00 7.265621e-02 4.160670e-02 6.071158e-01 8.532081e-01 3.211689e-01
smf a 1.000000 1.500000 79 99 11.600000 11.850000 92 97 0.000000 0.000000 -5.359463e+00 0.387011 0.631304 -5.200128e+00 1.366139e-01 5.034577e-02 9.741244e-02 3.476077e-01 5.974373e-02
csfr a 4.000000 5.000000 33 40 10.000000 10.000000 60 60 0.000000 0.000000 -1.415528e+00 0.301196 0.312850 -1.627149e+00 1.585264e-02 4.494465e-02 3.807387e-01 1.963747e-01 5.976875e-02
csfr a 5.000000 6.000000 28 33 10.000000 10.000000 60 60 0.000000 0.000000 -1.753320e+00 0.301196 0.384675 -1.837020e+00 4.877436e-02 5.579118e-02 3.397169e-02 8.100417e-02 3.190482e-02
csfr a 6.000000 7.500000 21 28 10.000000 10.000000 60 60 0.000000 0.000000 -1.617657e+00 0.298541 0.536350 -2.070362e+00 8.805732e-02 6.461274e-02 7.288898e-01 1.676397e-01 2.170739e-01
csfr a 7.500000 8.500000 18 21 10.000000 10.000000 60 60 0.000000 0.000000 -1.789532e+00 0.524388 0.944983 -2.321447e+00 1.184409e-01 8.567582e-02 3.887659e-01 1.107338e-01 1.388732e-01
csfr a 8.375000 10.425000 12 18 10.000000 10.000000 60 60 0.000000 0.000000 -1.832501e+00 0.521234 1.039067 -2.676243e+00 1.361079e-01 1.099702e-01 7.247474e-01 1.399634e-01 1.690413e-01
smf a 0.200000 0.500000 132 155 7.900000 8.100000 18 22 0.000000 0.000000 -1.332233e+00 0.060828 0.070711 -1.475582e+00 1.508032e-02 3.054570e-02 3.043022e+00 1.693727e+00 6.985769e-01
smf a 0.200000 0.500000 132 155 8.150000 8.350000 23 27 0.000000 0.000000 -1.492233e+00 0.060828 0.070711 -1.569588e+00 1.835870e-02 1.590974e-02 6.770098e-01 3.965506e-01 3.512758e-01
smf a 0.200000 0.500000 132 155 8.400000 8.600000 28 32 0.000000 0.000000 -1.672233e+00 0.070711 0.080623 -1.672213e+00 1.450453e-02 1.345925e-02 0.000000e+00 3.598901e-04 0.000000e+00
smf a 0.200000 0.500000 132 155 8.650000 8.850000 33 37 0.000000 0.000000 -1.822233e+00 0.070711 0.080623 -1.789771e+00 1.641471e-02 1.271745e-02 2.795822e-02 1.265960e-01 2.795822e-02
smf a 0.200000 0.500000 132 155 8.900000 9.100000 38 42 0.000000 0.000000 -1.992233e+00 0.080623 0.090554 -1.906883e+00 1.906702e-02 8.595735e-03 6.427961e-01 4.535278e-01 1.638581e-01
smf a 0.200000 0.500000 132 155 9.150000 9.350000 43 47 0.000000 0.000000 -1.972233e+00 0.070711 0.080623 -2.015238e+00 1.774516e-02 5.045024e-03 8.961658e-02 4.247657e-02 8.478612e-02
smf a 0.200000 0.500000 132 155 9.400000 9.600000 48 52 0.000000 0.000000 -2.062233e+00 0.070711 0.090554 -2.106970e+00 1.458606e-02 5.773637e-03 9.000876e-02 4.458850e-02 7.416859e-02
smf a 0.200000 0.500000 132 155 9.650000 9.850000 53 57 0.000000 0.000000 -2.132233e+00 0.080623 0.100499 -2.180717e+00 1.243610e-02 6.516090e-03 9.462976e-02 4.606581e-02 6.368645e-02
smf a 0.200000 0.500000 132 155 9.900000 10.100000 58 62 0.000000 0.000000 -2.202233e+00 0.080623 0.100499 -2.235330e+00 1.132313e-02 6.128137e-03 2.075752e-02 2.331412e-02 2.036593e-02
smf a 0.200000 0.500000 132 155 10.150000 10.350000 63 67 0.000000 0.000000 -2.272233e+00 0.080623 0.090554 -2.282626e+00 1.058586e-02 4.678419e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 10.400000 10.600000 68 72 0.000000 0.000000 -2.372233e+00 0.080623 0.100499 -2.349289e+00 1.115431e-02 5.040792e-03 1.090647e-03 2.462127e-02 1.090647e-03
smf a 0.200000 0.500000 132 155 10.650000 10.850000 73 77 0.000000 0.000000 -2.492233e+00 0.090554 0.110454 -2.486482e+00 1.424395e-02 6.891796e-03 0.000000e+00 1.757107e-07 0.000000e+00
smf a 0.200000 0.500000 132 155 10.900000 11.100000 78 82 0.000000 0.000000 -2.872233e+00 0.110454 0.150333 -2.766594e+00 1.843285e-02 8.852601e-03 5.618804e-01 3.104198e-01 1.206781e-01
smf a 0.200000 0.500000 132 155 11.150000 11.350000 83 87 0.000000 0.000000 -3.422233e+00 0.140357 0.180278 -3.231219e+00 2.785521e-02 2.293484e-02 1.484553e+00 5.230029e-01 3.714892e-01
smf a 0.500000 1.100000 94 132 9.100000 9.350000 42 47 0.000000 0.000000 -2.077543e+00 0.077625 0.063924 -2.094391e+00 2.595582e-02 3.174350e-03 0.000000e+00 1.733749e-03 0.000000e+00
smf a 0.500000 1.100000 94 132 9.350000 9.600000 47 52 0.000000 0.000000 -2.163513e+00 0.034226 0.063811 -2.199749e+00 2.262760e-02 5.566962e-03 1.077823e-01 7.402280e-02 1.077823e-01
smf a 0.500000 1.100000 94 132 9.600000 9.850000 52 57 0.000000 0.000000 -2.258733e+00 0.061289 0.088969 -2.281919e+00 1.873691e-02 1.491450e-02 1.896614e-03 5.495727e-02 1.896614e-03
smf a 0.500000 1.100000 94 132 9.850000 10.100000 57 62 0.000000 0.000000 -2.355663e+00 0.066884 0.104636 -2.337967e+00 1.254985e-02 1.758846e-02 0.000000e+00 1.677527e-02 0.000000e+00
smf a 0.500000 1.100000 94 132 10.100000 10.350000 62 67 0.000000 0.000000 -2.405433e+00 0.072635 0.113321 -2.374208e+00 6.495980e-03 1.612669e-02 1.700797e-02 2.681682e-02 1.700797e-02
smf a 0.500000 1.100000 94 132 10.350000 10.600000 67 72 0.000000 0.000000 -2.469803e+00 0.057091 0.076752 -2.422464e+00 7.427564e-03 1.457731e-02 1.978525e-01 1.337821e-01 1.575964e-01
smf a 0.500000 1.100000 94 132 10.600000 10.850000 72 77 0.000000 0.000000 -2.569813e+00 0.060300 0.101542 -2.538949e+00 6.911855e-03 1.409156e-02 2.220829e-02 4.023051e-02 2.220829e-02
smf a 0.500000 1.100000 94 132 10.850000 11.100000 77 82 0.000000 0.000000 -2.819363e+00 0.099282 0.076528 -2.799958e+00 1.061612e-02 1.583813e-02 0.000000e+00 1.304613e-02 0.000000e+00
smf a 0.500000 1.100000 94 132 11.100000 11.350000 82 87 0.000000 0.000000 -3.196963e+00 0.151193 0.100694 -3.270233e+00 2.293680e-02 2.408614e-02 2.336679e-01 3.052720e-01 1.638499e-01
smf a 0.500000 1.100000 94 132 11.350000 11.600000 87 92 0.000000 0.000000 -3.846153e+00 0.203214 0.190114 -3.982408e+00 5.107001e-02 4.081675e-02 3.644411e-01 3.103256e-01 2.518611e-01
smf a 0.500000 1.100000 94 132 11.600000 11.850000 92 97 0.000000 0.000000 -4.742993e+00 0.421372 0.380095 -4.942333e+00 8.747435e-02 5.023290e-02 2.109909e-01 1.393770e-01 1.568837e-01
cdens_fsf a 0.010000 0.050000 170 175 0.000000 0.000000 0 0 0.000000 0.000000 6.997802e-01 0.022501 0.022736 6.914158e-01 6.077523e-03 1.771772e-02 0.000000e+00 7.211220e-02 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 1.000000 1.000000 1 0 0.000000 0.000000 6.635619e-01 0.019739 0.018454 6.784920e-01 1.065345e-02 1.475725e-02 0.000000e+00 8.401689e-02 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 2.000000 2.000000 2 0 0.000000 0.000000 6.605002e-01 0.018044 0.019555 6.792464e-01 9.534450e-03 1.584995e-02 0.000000e+00 2.017295e-01 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 3.000000 5.000000 3 0 0.000000 0.000000 6.665314e-01 0.013900 0.013447 6.711900e-01 1.062936e-02 1.448298e-02 0.000000e+00 0.000000e+00 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 6.000000 9.000000 4 40 0.000000 0.000000 6.429059e-01 0.013892 0.013992 6.555204e-01 9.188400e-03 1.425633e-02 0.000000e+00 1.729196e-02 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 10.000000 17.000000 5 120 0.000000 0.000000 6.243446e-01 0.014369 0.014742 6.359737e-01 9.488787e-03 1.423195e-02 0.000000e+00 8.437278e-03 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 18.000000 31.000000 6 120 0.000000 0.000000 6.292125e-01 0.017859 0.016428 6.002730e-01 6.543620e-03 1.520970e-02 2.851635e-01 1.875735e+00 2.653318e-01
cdens_fsf a 0.010000 0.050000 170 175 32.000000 55.000000 7 120 0.000000 0.000000 5.366350e-01 0.024940 0.025247 5.479683e-01 6.116505e-03 1.637313e-02 0.000000e+00 0.000000e+00 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 56.000000 99.000000 8 120 0.000000 0.000000 4.521464e-01 0.051609 0.052710 4.975397e-01 1.187046e-02 1.704665e-02 2.395219e-01 2.787771e-01 2.138222e-01
qf a 0.800000 1.000000 99 110 10.800000 10.900000 76 78 0.000000 0.000000 5.887131e-01 0.050990 0.050990 5.727324e-01 1.482706e-02 1.123187e-02 0.000000e+00 2.000826e-02 0.000000e+00
qf a 0.800000 1.000000 99 110 10.900000 11.000000 78 80 0.000000 0.000000 6.258481e-01 0.050990 0.050990 6.226980e-01 1.503143e-02 1.223288e-02 0.000000e+00 4.277811e-05 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 0 0.100000 0.158490 2.607080e+00 0.035843 0.035843 2.628105e+00 2.949611e-02 1.182973e-02 4.975957e-02 4.660029e-02 4.975957e-02
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 0 0.100000 0.158490 2.384640e+00 0.057349 0.057349 2.271048e+00 2.422804e-02 3.621673e-02 0.000000e+00 5.809502e-01 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 0 0.100000 0.158490 2.780700e+00 0.045649 0.045649 2.831719e+00 1.676230e-02 2.873461e-02 4.948939e+00 3.530066e-01 2.244318e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 1 0.158490 0.251190 2.434450e+00 0.034405 0.034405 2.482219e+00 2.140803e-02 1.777743e-02 1.863542e+00 1.490222e+00 1.183524e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 1 0.158490 0.251190 2.168690e+00 0.039216 0.039216 2.108631e+00 1.819446e-02 3.520089e-02 0.000000e+00 2.535841e-02 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 1 0.158490 0.251190 2.627350e+00 0.039004 0.039004 2.691909e+00 6.185484e-03 3.953183e-02 8.217520e-01 1.634853e+00 5.986792e-01
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 2 0.251190 0.398110 2.307990e+00 0.032735 0.032735 2.336240e+00 1.745575e-02 1.955794e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 2 0.251190 0.398110 2.005180e+00 0.044021 0.044021 1.993423e+00 1.440964e-02 4.257312e-02 5.857092e-02 -2.704826e-03 5.857092e-02
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 2 0.251190 0.398110 2.477360e+00 0.034520 0.034520 2.538471e+00 3.330107e-03 4.172675e-02 1.185349e-01 -1.701462e-02 1.182980e-01
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 3 0.398110 0.630960 2.139910e+00 0.042309 0.042309 2.193243e+00 1.056000e-02 2.469994e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 3 0.398110 0.630960 1.905780e+00 0.045776 0.045776 1.882365e+00 1.353698e-02 2.993765e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 3 0.398110 0.630960 2.292280e+00 0.051402 0.051402 2.382421e+00 -4.902343e-03 4.883310e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 4 0.630960 1.000000 1.978680e+00 0.040145 0.040145 2.015643e+00 7.446738e-03 2.099397e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 4 0.630960 1.000000 1.759820e+00 0.040785 0.040785 1.752260e+00 1.129311e-02 2.683647e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 4 0.630960 1.000000 2.121910e+00 0.046908 0.046908 2.183849e+00 -6.226138e-03 4.462799e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 5 1.000000 1.584890 1.773100e+00 0.044518 0.044518 1.815366e+00 6.419112e-03 1.344058e-02 1.017687e-01 -1.553560e-02 6.725564e-02
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 5 1.000000 1.584890 1.619470e+00 0.036429 0.036429 1.613828e+00 8.004133e-03 2.069552e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 5 1.000000 1.584890 1.882100e+00 0.052747 0.052747 1.948863e+00 -3.364080e-03 3.224417e-02 0.000000e+00 1.107998e-01 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 6 1.584890 2.511890 1.603180e+00 0.046723 0.046723 1.622212e+00 4.885119e-03 9.381050e-03 0.000000e+00 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 6 1.584890 2.511890 1.474460e+00 0.043398 0.043398 1.472105e+00 5.225230e-03 2.061781e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 6 1.584890 2.511890 1.672090e+00 0.055056 0.055056 1.724847e+00 -1.951960e-03 2.125808e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 7 2.511890 3.981070 1.449040e+00 0.052324 0.052324 1.449144e+00 4.857234e-03 7.147587e-03 0.000000e+00 6.936991e-02 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 7 2.511890 3.981070 1.357840e+00 0.042552 0.042552 1.322458e+00 4.693322e-03 1.839663e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 7 2.511890 3.981070 1.507910e+00 0.058826 0.058826 1.535222e+00 -1.232061e-03 1.579663e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 8 3.981070 6.309570 1.288960e+00 0.062278 0.062278 1.284383e+00 5.980057e-03 4.908974e-03 0.000000e+00 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 8 3.981070 6.309570 1.189720e+00 0.054790 0.054790 1.164880e+00 5.562653e-03 1.574505e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 8 3.981070 6.309570 1.354370e+00 0.066041 0.066041 1.362485e+00 1.692091e-03 1.211906e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 9 6.309570 10.000000 1.115210e+00 0.076487 0.076487 1.101888e+00 6.024594e-03 5.043398e-03 0.000000e+00 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 9 6.309570 10.000000 9.944300e-01 0.069097 0.069097 9.846580e-01 5.611364e-03 1.406441e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 9 6.309570 10.000000 1.179280e+00 0.081585 0.081585 1.179698e+00 4.830155e-04 1.325923e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 1 0.158490 0.251190 2.715400e+00 0.038283 0.038283 2.766071e+00 2.803246e-02 1.045146e-02 2.252472e-01 3.142946e-01 1.036671e-01
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 1 0.158490 0.251190 2.404190e+00 0.163139 0.163139 2.299245e+00 3.172365e-02 5.210607e-02 3.427732e-01 3.258738e-01 1.319845e-01
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 1 0.158490 0.251190 2.806520e+00 0.038105 0.038105 2.871078e+00 1.480535e-02 2.838488e-02 1.217286e-01 2.099344e-01 2.686424e-02
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 2 0.251190 0.398110 2.551040e+00 0.040224 0.040224 2.574471e+00 2.029367e-02 1.392202e-02 9.806071e-01 3.375163e-01 2.270678e-01
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 2 0.251190 0.398110 2.305500e+00 0.121539 0.121539 2.204070e+00 2.556973e-02 3.711418e-02 4.111847e-03 1.328723e-02 4.111847e-03
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 2 0.251190 0.398110 2.625360e+00 0.042447 0.042447 2.668971e+00 1.412603e-02 2.651910e-02 1.949206e-01 1.054682e-01 9.144563e-02
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 3 0.398110 0.630960 2.322370e+00 0.035058 0.035058 2.340288e+00 1.330599e-02 1.449170e-02 2.263124e-01 4.909301e-01 1.655783e-01
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 3 0.398110 0.630960 1.935730e+00 0.124034 0.124034 1.959818e+00 8.702403e-03 3.385933e-02 1.115067e+00 4.873735e-01 4.980247e-01
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 3 0.398110 0.630960 2.400970e+00 0.042557 0.042557 2.432161e+00 5.894856e-03 2.807562e-02 1.538744e-02 2.226166e-01 1.004265e-02
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 4 0.630960 1.000000 2.161390e+00 0.035289 0.035289 2.130482e+00 1.346506e-02 1.011266e-02 1.215440e+00 2.613151e-01 7.133695e-01
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 4 0.630960 1.000000 1.968630e+00 0.081832 0.081832 1.852409e+00 1.794823e-02 1.808822e-02 1.032380e+00 4.973460e-01 5.998326e-01
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 4 0.630960 1.000000 2.225380e+00 0.039280 0.039280 2.202612e+00 6.538124e-03 2.315271e-02 1.710528e+00 1.526823e+00 1.933482e-01
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 5 1.000000 1.584890 1.976670e+00 0.037955 0.037955 1.921814e+00 6.263215e-03 1.258716e-02 7.104959e-01 2.326704e-01 2.938931e-01
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 5 1.000000 1.584890 1.706200e+00 0.094224 0.094224 1.710387e+00 1.057474e-02 1.533834e-02 1.821009e-01 8.925509e-02 1.333931e-01
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 5 1.000000 1.584890 2.028130e+00 0.039225 0.039225 1.983068e+00 -5.451970e-04 2.238062e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 6 1.584890 2.511890 1.797990e+00 0.038542 0.038542 1.743448e+00 8.268280e-03 6.661923e-03 6.493111e-02 -2.663333e-02 6.237607e-02
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 6 1.584890 2.511890 1.521810e+00 0.093830 0.093830 1.562705e+00 1.305532e-02 2.621989e-02 2.377807e-01 1.371243e-01 2.742799e-02
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 6 1.584890 2.511890 1.846450e+00 0.040444 0.040444 1.789520e+00 4.548229e-03 1.398827e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 7 2.511890 3.981070 1.663770e+00 0.043617 0.043617 1.577849e+00 8.176860e-03 4.802221e-03 0.000000e+00 1.384165e-01 0.000000e+00
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 7 2.511890 3.981070 1.518710e+00 0.071400 0.071400 1.410056e+00 3.014711e-03 2.999295e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 7 2.511890 3.981070 1.701140e+00 0.043685 0.043685 1.622072e+00 4.444065e-03 1.076329e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 8 3.981070 6.309570 1.498520e+00 0.048974 0.048974 1.402729e+00 6.849047e-03 4.296663e-03 0.000000e+00 0.000000e+00 0.000000e+00
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 8 3.981070 6.309570 1.350390e+00 0.072983 0.072983 1.278130e+00 8.868640e-04 2.671907e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 8 3.981070 6.309570 1.534730e+00 0.051593 0.051593 1.433922e+00 4.688121e-03 7.017669e-03 0.000000e+00 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 9 6.309570 10.000000 1.288230e+00 0.062689 0.062689 1.226810e+00 6.493773e-03 4.900495e-03 0.000000e+00 0.000000e+00 0.000000e+00
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 9 6.309570 10.000000 1.178300e+00 0.061684 0.061684 1.099677e+00 3.770043e-04 2.397254e-02 0.000000e+00 0.000000e+00 0.000000e+00
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 9 6.309570 10.000000 1.318750e+00 0.064365 0.064365 1.257717e+00 4.439716e-03 8.333460e-03 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 0.200000 0.400000 139 155 9.900000 10.200000 58 64 0.000000 0.000000 -9.960819e+00 0.280179 0.280179 -9.728517e+00 2.923562e-02 2.503017e-02 5.741670e-01 1.690227e-01 1.274064e-01
ssfr a 0.200000 0.400000 139 155 10.200000 10.500000 64 70 0.000000 0.000000 -1.014588e+01 0.280179 0.280179 -9.900687e+00 2.953605e-02 3.640694e-02 6.460133e-01 1.805735e-01 1.919966e-01
ssfr a 0.200000 0.400000 139 155 10.500000 10.800000 70 76 0.000000 0.000000 -1.037473e+01 0.280179 0.280179 -1.010715e+01 3.475586e-02 4.475565e-02 7.808406e-01 2.346204e-01 2.567919e-01
ssfr a 0.200000 0.400000 139 155 10.800000 11.100000 76 82 0.000000 0.000000 -1.060758e+01 0.280179 0.280179 -1.035715e+01 5.457893e-02 6.784411e-02 6.764037e-01 3.583699e-01 3.396653e-01
